Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
133;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.128/29;271;rlt0.31;No;cr2.mgmt.vncv1
134;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.136/30;271;rlt0.31;No;cr2.mgmt.vncv1
135;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.140/30;271;rlt0.31;No;cr2.mgmt.vncv1
136;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.152/29;271;Adjacent Router;No;cr2.mgmt.vncv1
137;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.172/30;271;rlt0.31;No;cr2.mgmt.vncv1
138;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
139;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.148/30;271;et-5/0/2.199;No;cr2.mgmt.vncv1
140;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.150/32;271;et-5/0/2.199;Yes;cr2.mgmt.vncv1
141;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.152/29;271;et-5/0/2.188;No;cr2.mgmt.vncv1
142;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.158/32;271;et-5/0/2.188;Yes;cr2.mgmt.vncv1
143;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.168/29;271;Adjacent Router;No;cr2.mgmt.vncv1
144;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.192/31;271;Adjacent Router;No;cr2.mgmt.vncv1
145;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.196/31;271;Adjacent Router;No;cr2.mgmt.vncv1
146;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.198/31;271;xe-2/0/5.961;No;cr2.mgmt.vncv1
147;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.198/32;271;xe-2/0/5.961;Yes;cr2.mgmt.vncv1
148;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.202/31;271;rlt0.61;No;cr2.mgmt.vncv1
149;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.202/32;271;rlt0.61;Yes;cr2.mgmt.vncv1
150;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.204/31;271;rlt0.67;No;cr2.mgmt.vncv1
151;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.204/32;271;rlt0.67;Yes;cr2.mgmt.vncv1
152;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.206/31;271;ge-0/0/3.2380;No;cr2.mgmt.vncv1
153;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.207/32;271;ge-0/0/3.2380;Yes;cr2.mgmt.vncv1
154;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.208/31;271;ge-0/0/3.2383;No;cr2.mgmt.vncv1
155;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.209/32;271;ge-0/0/3.2383;Yes;cr2.mgmt.vncv1
156;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.210/31;271;Adjacent Router;No;cr2.mgmt.vncv1
157;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.212/31;271;Adjacent Router;No;cr2.mgmt.vncv1
158;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.214/31;271;xe-2/0/2.1775;No;cr2.mgmt.vncv1
159;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.214/32;271;xe-2/0/2.1775;Yes;cr2.mgmt.vncv1
160;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.218/31;271;Adjacent Router;No;cr2.mgmt.vncv1
161;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.220/31;271;Adjacent Router;No;cr2.mgmt.vncv1
162;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.222/31;271;Adjacent Router;No;cr2.mgmt.vncv1
163;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.224/31;271;Adjacent Router;No;cr2.mgmt.vncv1
164;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.226/31;271;rlt0.69;No;cr2.mgmt.vncv1
165;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.226/32;271;rlt0.69;Yes;cr2.mgmt.vncv1
166;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.228/31;271;rlt0.71;No;cr2.mgmt.vncv1
167;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.228/32;271;rlt0.71;Yes;cr2.mgmt.vncv1
168;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.230/31;271;rlt0.73;No;cr2.mgmt.vncv1
169;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.230/32;271;rlt0.73;Yes;cr2.mgmt.vncv1
170;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.232/30;271;ge-0/0/0.763;No;cr2.mgmt.vncv1
171;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.233/32;271;ge-0/0/0.763;Yes;cr2.mgmt.vncv1
172;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.240/31;271;xe-3/2/0.168;No;cr2.mgmt.vncv1
173;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.240/32;271;xe-3/2/0.168;Yes;cr2.mgmt.vncv1
174;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.242/31;271;Adjacent Router;No;cr2.mgmt.vncv1
175;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.244/31;271;xe-2/0/4.899;No;cr2.mgmt.vncv1
176;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.244/32;271;xe-2/0/4.899;Yes;cr2.mgmt.vncv1
177;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.246/31;271;rlt0.48;No;cr2.mgmt.vncv1
178;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.246/32;271;rlt0.48;Yes;cr2.mgmt.vncv1
179;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.248/31;271;Adjacent Router;No;cr2.mgmt.vncv1
180;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.250/31;271;Adjacent Router;No;cr2.mgmt.vncv1
181;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr2.mgmt.vncv1
182;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.32.0/19;;Adjacent Router;No;cr2.mgmt.vncv1
183;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
184;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.112.0/24;271;rlt0.31;No;cr2.mgmt.vncv1
185;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr2.mgmt.vncv1
186;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.128.0/18;;Adjacent Router;No;cr2.mgmt.vncv1
187;inet.0;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr2.mgmt.vncv1
188;inet.0;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr2.mgmt.vncv1
189;inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr2.mgmt.vncv1
190;inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr2.mgmt.vncv1
191;inet.0;142.231.0.0/16;142.231.1.108/31;271;rlt0.41;No;cr2.mgmt.vncv1
192;inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr2.mgmt.vncv1
193;inet.0;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr2.mgmt.vncv1
194;inet.0;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr2.mgmt.vncv1
195;inet.0;142.231.0.0/16;142.231.2.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
196;inet.0;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr2.mgmt.vncv1
197;inet.0;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr2.mgmt.vncv1
198;inet.0;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr2.mgmt.vncv1
199;inet.0;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr2.mgmt.vncv1
200;inet.0;142.231.0.0/16;142.231.3.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
201;inet.0;142.231.0.0/16;142.231.6.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
202;inet.0;142.231.0.0/16;142.231.7.0/27;271;ge-0/0/0.765;No;cr2.mgmt.vncv1
203;inet.0;142.231.0.0/16;142.231.20.0/24;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
204;inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr2.mgmt.vncv1
205;inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr2.mgmt.vncv1
206;inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
207;inet.0;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
208;inet.0;142.231.0.0/16;142.231.112.0/24;271;rlt0.41;No;cr2.mgmt.vncv1
209;inet.2;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr2.mgmt.vncv1
210;inet.2;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr2.mgmt.vncv1
211;inet.2;142.231.0.0/16;142.231.1.108/31;271;rlt0.41;No;cr2.mgmt.vncv1
212;inet.2;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr2.mgmt.vncv1
213;inet.2;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr2.mgmt.vncv1
214;inet.2;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr2.mgmt.vncv1
215;inet.2;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr2.mgmt.vncv1
216;inet.2;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr2.mgmt.vncv1
217;inet.2;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr2.mgmt.vncv1
218;inet.2;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
219;inet.2;142.231.0.0/16;142.231.112.0/24;271;rlt0.41;No;cr2.mgmt.vncv1
220;mgmt_junos.inet.0;142.231.0.0/16;142.231.144.0/20;271;fxp0.0;No;cr2.mgmt.vncv1
221;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.0/24;271;fxp0.0;No;cr2.mgmt.vncv1
222;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.0/24;271;fxp0.0;No;cr2.mgmt.vncv1
223;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.2/32;271;fxp0.0;Yes;cr2.mgmt.vncv1
224;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.3/32;271;fxp0.0;Yes;cr2.mgmt.vncv1
225;MANLAN.inet.0;142.231.0.0/16;142.231.144.216/30;271;Adjacent Router;No;cr2.mgmt.vncv1
226;MANLAN.inet.0;142.231.0.0/16;142.231.144.220/30;271;Adjacent Router;No;cr2.mgmt.vncv1
227;MANLAN.inet.0;142.231.0.0/16;142.231.145.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
228;MANLAN.inet.0;142.231.0.0/16;142.231.146.0/24;271;ge-11/0/2.654;No;cr2.mgmt.vncv1
229;MANLAN.inet.0;142.231.0.0/16;142.231.147.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
230;MANLAN.inet.0;142.231.0.0/16;142.231.147.0/24;;Adjacent Router;No;cr2.mgmt.vncv1
231;MANLAN.inet.0;142.231.0.0/16;142.231.148.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
232;MANLAN.inet.0;142.231.0.0/16;142.231.149.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
233;MANLAN.inet.0;142.231.0.0/16;142.231.150.0/24;271;Adjacent Router;No;cr2.mgmt.vncv1
234;MANLAN.inet.0;142.231.0.0/16;142.231.151.0/28;271;xe-3/0/5.256;No;cr2.mgmt.vncv1
235;MANLAN.inet.0;142.231.0.0/16;142.231.151.0/28;271;Adjacent Router;No;cr2.mgmt.vncv1
236;MANLAN.inet.0;142.231.0.0/16;142.231.151.14/32;271;xe-3/0/5.256;Yes;cr2.mgmt.vncv1
