Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
55;inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.vctr3
56;inet.0;134.87.0.0/16;134.87.2.136/30;;Adjacent Router;No;cr1.mgmt.vctr3
57;inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.vctr3
58;inet.0;134.87.0.0/16;134.87.2.140/30;;Adjacent Router;No;cr1.mgmt.vctr3
59;inet.0;134.87.0.0/16;134.87.2.160/29;271;Adjacent Router;No;cr1.mgmt.vctr3
60;inet.0;134.87.0.0/16;134.87.2.168/31;271;Adjacent Router;No;cr1.mgmt.vctr3
61;inet.0;134.87.0.0/16;134.87.2.170/31;271;Adjacent Router;No;cr1.mgmt.vctr3
62;inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.vctr3
63;inet.0;134.87.0.0/16;134.87.2.172/30;;Adjacent Router;No;cr1.mgmt.vctr3
64;inet.0;134.87.0.0/16;134.87.2.188/30;271;Adjacent Router;No;cr1.mgmt.vctr3
65;inet.0;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.vctr3
66;inet.0;134.87.0.0/16;134.87.2.196/31;;Adjacent Router;No;cr1.mgmt.vctr3
67;inet.0;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.vctr3
68;inet.0;134.87.0.0/16;134.87.2.198/31;;Adjacent Router;No;cr1.mgmt.vctr3
69;inet.0;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.vctr3
70;inet.0;134.87.0.0/16;134.87.2.202/31;;Adjacent Router;No;cr1.mgmt.vctr3
71;inet.0;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.vctr3
72;inet.0;134.87.0.0/16;134.87.2.228/31;;Adjacent Router;No;cr1.mgmt.vctr3
73;inet.0;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.vctr3
74;inet.0;134.87.0.0/16;134.87.2.230/31;;Adjacent Router;No;cr1.mgmt.vctr3
75;inet.0;134.87.0.0/16;134.87.2.236/30;271;Adjacent Router;No;cr1.mgmt.vctr3
76;inet.0;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.vctr3
77;inet.0;134.87.0.0/16;134.87.2.240/30;;Adjacent Router;No;cr1.mgmt.vctr3
78;inet.0;134.87.0.0/16;134.87.2.244/31;271;Adjacent Router;No;cr1.mgmt.vctr3
79;inet.0;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.vctr3
80;inet.0;134.87.0.0/16;134.87.2.246/31;;Adjacent Router;No;cr1.mgmt.vctr3
81;inet.0;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.vctr3
82;inet.0;134.87.0.0/16;134.87.2.248/31;;Adjacent Router;No;cr1.mgmt.vctr3
83;inet.0;134.87.0.0/16;134.87.2.250/31;271;Adjacent Router;No;cr1.mgmt.vctr3
84;inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
85;inet.0;134.87.0.0/16;134.87.32.0/19;16462;xe-1/0/2.2922;No;cr1.mgmt.vctr3
86;inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
87;inet.0;134.87.0.0/16;134.87.128.0/18;16462;xe-1/0/2.2922;No;cr1.mgmt.vctr3
88;inet.2;134.87.0.0/16;134.87.2.16/31;271;Adjacent Router;No;cr1.mgmt.vctr3
89;inet.2;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.vctr3
90;inet.2;134.87.0.0/16;134.87.2.26/31;271;Adjacent Router;No;cr1.mgmt.vctr3
91;inet.2;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.vctr3
92;inet.2;134.87.0.0/16;134.87.2.48/29;271;Adjacent Router;No;cr1.mgmt.vctr3
93;inet.2;134.87.0.0/16;134.87.2.48/29;;Adjacent Router;No;cr1.mgmt.vctr3
94;inet.2;134.87.0.0/16;134.87.2.56/31;271;Adjacent Router;No;cr1.mgmt.vctr3
95;inet.2;134.87.0.0/16;134.87.2.58/31;271;Adjacent Router;No;cr1.mgmt.vctr3
96;inet.2;134.87.0.0/16;134.87.2.60/31;271;Adjacent Router;No;cr1.mgmt.vctr3
97;inet.2;134.87.0.0/16;134.87.2.62/31;271;Adjacent Router;No;cr1.mgmt.vctr3
98;inet.2;134.87.0.0/16;134.87.2.64/31;271;Adjacent Router;No;cr1.mgmt.vctr3
99;inet.2;134.87.0.0/16;134.87.2.68/30;271;Adjacent Router;No;cr1.mgmt.vctr3
100;inet.2;134.87.0.0/16;134.87.2.72/30;271;Adjacent Router;No;cr1.mgmt.vctr3
101;inet.2;134.87.0.0/16;134.87.2.76/30;271;Adjacent Router;No;cr1.mgmt.vctr3
102;inet.2;134.87.0.0/16;134.87.2.76/30;;Adjacent Router;No;cr1.mgmt.vctr3
103;inet.2;134.87.0.0/16;134.87.2.80/30;271;Adjacent Router;No;cr1.mgmt.vctr3
104;inet.2;134.87.0.0/16;134.87.2.84/30;271;Adjacent Router;No;cr1.mgmt.vctr3
105;inet.2;134.87.0.0/16;134.87.2.84/30;;Adjacent Router;No;cr1.mgmt.vctr3
106;inet.2;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.vctr3
107;inet.2;134.87.0.0/16;134.87.2.128/29;;Adjacent Router;No;cr1.mgmt.vctr3
108;inet.2;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.vctr3
109;inet.2;134.87.0.0/16;134.87.2.136/30;;Adjacent Router;No;cr1.mgmt.vctr3
110;inet.2;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.vctr3
111;inet.2;134.87.0.0/16;134.87.2.140/30;;Adjacent Router;No;cr1.mgmt.vctr3
112;inet.2;134.87.0.0/16;134.87.2.160/29;271;Adjacent Router;No;cr1.mgmt.vctr3
113;inet.2;134.87.0.0/16;134.87.2.168/31;271;Adjacent Router;No;cr1.mgmt.vctr3
114;inet.2;134.87.0.0/16;134.87.2.170/31;271;Adjacent Router;No;cr1.mgmt.vctr3
115;inet.2;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.vctr3
116;inet.2;134.87.0.0/16;134.87.2.172/30;;Adjacent Router;No;cr1.mgmt.vctr3
117;inet.2;134.87.0.0/16;134.87.2.188/30;271;Adjacent Router;No;cr1.mgmt.vctr3
118;inet.2;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.vctr3
119;inet.2;134.87.0.0/16;134.87.2.196/31;;Adjacent Router;No;cr1.mgmt.vctr3
120;inet.2;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.vctr3
121;inet.2;134.87.0.0/16;134.87.2.198/31;;Adjacent Router;No;cr1.mgmt.vctr3
122;inet.2;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.vctr3
123;inet.2;134.87.0.0/16;134.87.2.202/31;;Adjacent Router;No;cr1.mgmt.vctr3
124;inet.2;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.vctr3
125;inet.2;134.87.0.0/16;134.87.2.228/31;;Adjacent Router;No;cr1.mgmt.vctr3
126;inet.2;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.vctr3
127;inet.2;134.87.0.0/16;134.87.2.230/31;;Adjacent Router;No;cr1.mgmt.vctr3
128;inet.2;134.87.0.0/16;134.87.2.236/30;271;Adjacent Router;No;cr1.mgmt.vctr3
129;inet.2;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.vctr3
130;inet.2;134.87.0.0/16;134.87.2.240/30;;Adjacent Router;No;cr1.mgmt.vctr3
131;inet.2;134.87.0.0/16;134.87.2.244/31;271;Adjacent Router;No;cr1.mgmt.vctr3
132;inet.2;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.vctr3
133;inet.2;134.87.0.0/16;134.87.2.246/31;;Adjacent Router;No;cr1.mgmt.vctr3
134;inet.2;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.vctr3
135;inet.2;134.87.0.0/16;134.87.2.248/31;;Adjacent Router;No;cr1.mgmt.vctr3
136;inet.2;134.87.0.0/16;134.87.2.250/31;271;Adjacent Router;No;cr1.mgmt.vctr3
137;inet.2;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
138;inet.2;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
139;IX-VCTR3.inet.0;134.87.0.0/16;134.87.0.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
140;IX-VCTR3.inet.0;134.87.0.0/16;134.87.0.254/32;;Adjacent Router;No;cr1.mgmt.vctr3
141;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.vctr3
142;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.vctr3
143;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.vctr3
144;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.vctr3
145;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.vctr3
146;IX-VCTR3.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.vctr3
147;IX-VCTR3.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
148;IX-VCTR3.inet.0;134.87.0.0/16;134.87.32.0/19;16462;xe-1/0/2.2921;No;cr1.mgmt.vctr3
149;IX-VCTR3.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
150;IX-VCTR3.inet.0;134.87.0.0/16;134.87.128.0/18;16462;xe-1/0/2.2921;No;cr1.mgmt.vctr3
151;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.0.0/16;271;Adjacent Router;No;cr1.mgmt.vctr3
152;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.vctr3
153;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.vctr3
154;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.vctr3
155;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.128/29;;Adjacent Router;No;cr1.mgmt.vctr3
156;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.vctr3
157;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.136/30;;Adjacent Router;No;cr1.mgmt.vctr3
158;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.vctr3
159;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.140/30;;Adjacent Router;No;cr1.mgmt.vctr3
160;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.152/29;271;Adjacent Router;No;cr1.mgmt.vctr3
161;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.vctr3
162;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.2.172/30;;Adjacent Router;No;cr1.mgmt.vctr3
163;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
164;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.148/30;271;Adjacent Router;No;cr1.mgmt.vctr3
165;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.148/30;;Adjacent Router;No;cr1.mgmt.vctr3
166;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.152/29;271;Adjacent Router;No;cr1.mgmt.vctr3
167;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.152/29;;Adjacent Router;No;cr1.mgmt.vctr3
168;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.168/29;271;Adjacent Router;No;cr1.mgmt.vctr3
169;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.192/31;271;Adjacent Router;No;cr1.mgmt.vctr3
170;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.196/31;271;Adjacent Router;No;cr1.mgmt.vctr3
171;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.198/31;271;Adjacent Router;No;cr1.mgmt.vctr3
172;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.198/31;;Adjacent Router;No;cr1.mgmt.vctr3
173;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.202/31;271;Adjacent Router;No;cr1.mgmt.vctr3
174;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.202/31;;Adjacent Router;No;cr1.mgmt.vctr3
175;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.204/31;271;Adjacent Router;No;cr1.mgmt.vctr3
