Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
53;inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
54;inet.0;134.87.0.0/16;134.87.2.160/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
55;inet.0;134.87.0.0/16;134.87.2.168/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
56;inet.0;134.87.0.0/16;134.87.2.170/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
57;inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
58;inet.0;134.87.0.0/16;134.87.2.188/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
59;inet.0;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
60;inet.0;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
61;inet.0;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
62;inet.0;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
63;inet.0;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
64;inet.0;134.87.0.0/16;134.87.2.236/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
65;inet.0;134.87.0.0/16;134.87.2.236/30;;Adjacent Router;No;cr1.mgmt.kmlp8
66;inet.0;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
67;inet.0;134.87.0.0/16;134.87.2.244/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
68;inet.0;134.87.0.0/16;134.87.2.244/31;;Adjacent Router;No;cr1.mgmt.kmlp8
69;inet.0;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
70;inet.0;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
71;inet.0;134.87.0.0/16;134.87.2.250/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
72;inet.0;134.87.0.0/16;134.87.2.250/31;;Adjacent Router;No;cr1.mgmt.kmlp8
73;inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
74;inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.kmlp8
75;inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
76;inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.kmlp8
77;inet.2;134.87.0.0/16;134.87.2.16/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
78;inet.2;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
79;inet.2;134.87.0.0/16;134.87.2.26/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
80;inet.2;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
81;inet.2;134.87.0.0/16;134.87.2.48/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
82;inet.2;134.87.0.0/16;134.87.2.56/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
83;inet.2;134.87.0.0/16;134.87.2.56/31;;Adjacent Router;No;cr1.mgmt.kmlp8
84;inet.2;134.87.0.0/16;134.87.2.58/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
85;inet.2;134.87.0.0/16;134.87.2.58/31;;Adjacent Router;No;cr1.mgmt.kmlp8
86;inet.2;134.87.0.0/16;134.87.2.60/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
87;inet.2;134.87.0.0/16;134.87.2.60/31;;Adjacent Router;No;cr1.mgmt.kmlp8
88;inet.2;134.87.0.0/16;134.87.2.62/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
89;inet.2;134.87.0.0/16;134.87.2.62/31;;Adjacent Router;No;cr1.mgmt.kmlp8
90;inet.2;134.87.0.0/16;134.87.2.64/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
91;inet.2;134.87.0.0/16;134.87.2.68/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
92;inet.2;134.87.0.0/16;134.87.2.68/30;;Adjacent Router;No;cr1.mgmt.kmlp8
93;inet.2;134.87.0.0/16;134.87.2.72/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
94;inet.2;134.87.0.0/16;134.87.2.72/30;;Adjacent Router;No;cr1.mgmt.kmlp8
95;inet.2;134.87.0.0/16;134.87.2.76/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
96;inet.2;134.87.0.0/16;134.87.2.80/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
97;inet.2;134.87.0.0/16;134.87.2.84/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
98;inet.2;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
99;inet.2;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
100;inet.2;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
101;inet.2;134.87.0.0/16;134.87.2.160/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
102;inet.2;134.87.0.0/16;134.87.2.168/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
103;inet.2;134.87.0.0/16;134.87.2.170/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
104;inet.2;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
105;inet.2;134.87.0.0/16;134.87.2.188/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
106;inet.2;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
107;inet.2;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
108;inet.2;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
109;inet.2;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
110;inet.2;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
111;inet.2;134.87.0.0/16;134.87.2.236/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
112;inet.2;134.87.0.0/16;134.87.2.236/30;;Adjacent Router;No;cr1.mgmt.kmlp8
113;inet.2;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
114;inet.2;134.87.0.0/16;134.87.2.244/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
115;inet.2;134.87.0.0/16;134.87.2.244/31;;Adjacent Router;No;cr1.mgmt.kmlp8
116;inet.2;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
117;inet.2;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
118;inet.2;134.87.0.0/16;134.87.2.250/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
119;inet.2;134.87.0.0/16;134.87.2.250/31;;Adjacent Router;No;cr1.mgmt.kmlp8
120;inet.2;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
121;inet.2;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
122;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.0.0/16;271;Adjacent Router;No;cr1.mgmt.kmlp8
123;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
124;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
125;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
126;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
127;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
128;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.152/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
129;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
130;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
131;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.148/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
132;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.152/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
133;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.168/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
134;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.168/29;;Adjacent Router;No;cr1.mgmt.kmlp8
135;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.192/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
136;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.192/31;;Adjacent Router;No;cr1.mgmt.kmlp8
137;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.196/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
138;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.196/31;;Adjacent Router;No;cr1.mgmt.kmlp8
139;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.198/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
140;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.202/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
141;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.204/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
142;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.206/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
143;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.208/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
144;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.210/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
145;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.212/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
146;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.214/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
147;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.218/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
148;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.220/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
149;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.222/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
