Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
53;inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.srry1
54;inet.0;134.87.0.0/16;134.87.2.48/29;271;Adjacent Router;No;cr1.mgmt.srry1
55;inet.0;134.87.0.0/16;134.87.2.56/31;271;rlt0.80;No;cr1.mgmt.srry1
56;inet.0;134.87.0.0/16;134.87.2.56/32;271;rlt0.80;Yes;cr1.mgmt.srry1
57;inet.0;134.87.0.0/16;134.87.2.58/31;271;rlt0.70;No;cr1.mgmt.srry1
58;inet.0;134.87.0.0/16;134.87.2.59/32;271;rlt0.70;Yes;cr1.mgmt.srry1
59;inet.0;134.87.0.0/16;134.87.2.60/31;271;rlt0.40;No;cr1.mgmt.srry1
60;inet.0;134.87.0.0/16;134.87.2.61/32;271;rlt0.40;Yes;cr1.mgmt.srry1
61;inet.0;134.87.0.0/16;134.87.2.62/31;271;rlt0.54;No;cr1.mgmt.srry1
62;inet.0;134.87.0.0/16;134.87.2.62/32;271;rlt0.54;Yes;cr1.mgmt.srry1
63;inet.0;134.87.0.0/16;134.87.2.64/31;271;Adjacent Router;No;cr1.mgmt.srry1
64;inet.0;134.87.0.0/16;134.87.2.68/30;271;xe-3/0/6.902;No;cr1.mgmt.srry1
65;inet.0;134.87.0.0/16;134.87.2.70/32;271;xe-3/0/6.902;Yes;cr1.mgmt.srry1
66;inet.0;134.87.0.0/16;134.87.2.72/30;271;xe-3/2/4.156;No;cr1.mgmt.srry1
67;inet.0;134.87.0.0/16;134.87.2.74/32;271;xe-3/2/4.156;Yes;cr1.mgmt.srry1
68;inet.0;134.87.0.0/16;134.87.2.76/30;271;Adjacent Router;No;cr1.mgmt.srry1
69;inet.0;134.87.0.0/16;134.87.2.80/30;271;Adjacent Router;No;cr1.mgmt.srry1
70;inet.0;134.87.0.0/16;134.87.2.84/30;271;Adjacent Router;No;cr1.mgmt.srry1
71;inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.srry1
72;inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.srry1
73;inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.srry1
74;inet.0;134.87.0.0/16;134.87.2.160/29;271;Adjacent Router;No;cr1.mgmt.srry1
75;inet.0;134.87.0.0/16;134.87.2.168/31;271;Adjacent Router;No;cr1.mgmt.srry1
76;inet.0;134.87.0.0/16;134.87.2.170/31;271;Adjacent Router;No;cr1.mgmt.srry1
77;inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.srry1
78;inet.0;134.87.0.0/16;134.87.2.188/30;271;Adjacent Router;No;cr1.mgmt.srry1
79;inet.0;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.srry1
80;inet.0;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.srry1
81;inet.0;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.srry1
82;inet.0;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.srry1
83;inet.0;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.srry1
84;inet.0;134.87.0.0/16;134.87.2.236/30;;Adjacent Router;No;cr1.mgmt.srry1
85;inet.0;134.87.0.0/16;134.87.2.238/32;;Adjacent Router;Yes;cr1.mgmt.srry1
86;inet.0;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.srry1
87;inet.0;134.87.0.0/16;134.87.2.244/31;271;rlt0.78;No;cr1.mgmt.srry1
88;inet.0;134.87.0.0/16;134.87.2.244/32;271;rlt0.78;Yes;cr1.mgmt.srry1
89;inet.0;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.srry1
90;inet.0;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.srry1
91;inet.0;134.87.0.0/16;134.87.2.250/31;271;xe-1/1/1.45;No;cr1.mgmt.srry1
92;inet.0;134.87.0.0/16;134.87.2.250/32;271;xe-1/1/1.45;Yes;cr1.mgmt.srry1
93;inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
94;inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.srry1
95;inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
96;inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.srry1
97;inet.2;134.87.0.0/16;134.87.2.48/29;271;Adjacent Router;No;cr1.mgmt.srry1
98;inet.2;134.87.0.0/16;134.87.2.56/31;271;rlt0.80;No;cr1.mgmt.srry1
99;inet.2;134.87.0.0/16;134.87.2.56/32;271;rlt0.80;Yes;cr1.mgmt.srry1
100;inet.2;134.87.0.0/16;134.87.2.58/31;271;rlt0.70;No;cr1.mgmt.srry1
101;inet.2;134.87.0.0/16;134.87.2.59/32;271;rlt0.70;Yes;cr1.mgmt.srry1
102;inet.2;134.87.0.0/16;134.87.2.60/31;271;rlt0.40;No;cr1.mgmt.srry1
103;inet.2;134.87.0.0/16;134.87.2.61/32;271;rlt0.40;Yes;cr1.mgmt.srry1
104;inet.2;134.87.0.0/16;134.87.2.62/31;271;rlt0.54;No;cr1.mgmt.srry1
105;inet.2;134.87.0.0/16;134.87.2.62/32;271;rlt0.54;Yes;cr1.mgmt.srry1
106;inet.2;134.87.0.0/16;134.87.2.68/30;271;xe-3/0/6.902;No;cr1.mgmt.srry1
107;inet.2;134.87.0.0/16;134.87.2.70/32;271;xe-3/0/6.902;Yes;cr1.mgmt.srry1
108;inet.2;134.87.0.0/16;134.87.2.72/30;271;xe-3/2/4.156;No;cr1.mgmt.srry1
109;inet.2;134.87.0.0/16;134.87.2.74/32;271;xe-3/2/4.156;Yes;cr1.mgmt.srry1
110;inet.2;134.87.0.0/16;134.87.2.76/30;271;Adjacent Router;No;cr1.mgmt.srry1
111;inet.2;134.87.0.0/16;134.87.2.84/30;271;Adjacent Router;No;cr1.mgmt.srry1
112;inet.2;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.srry1
113;inet.2;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.srry1
114;inet.2;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.srry1
115;inet.2;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.srry1
116;inet.2;134.87.0.0/16;134.87.2.196/31;271;Adjacent Router;No;cr1.mgmt.srry1
117;inet.2;134.87.0.0/16;134.87.2.198/31;271;Adjacent Router;No;cr1.mgmt.srry1
